The image is 0
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
O 0.104687952 0.338929623 6.1792016
The image is 11
The image is 12
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
O 0.102748781 0.489330739 7.46392393
The image is 13
The image is 14
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
O 0.12525782 0.589260399 8.73058319
The image is 15
The image is 16
The image is 17
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
O 0.11938072 0.741922379 10.6247616
The image is 18
The image is 19
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
O 0.168969363 0.844325185 11.9486217
The image is 20
The image is 21
The image is 22
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
O 0.182111248 0.984038174 13.8918161
The image is 23
The image is 24
The image is 25
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
O 0.20830363 1.14048147 15.8343229
The image is 26
The image is 27
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
O 0.175347611 1.24148226 17.1267204
The image is 28
The image is 29
The image is 30
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
O 0.184067756 1.40025675 19.0297184
